ZONE,COUNTY,MODE,TRIPS
2184,Pasco County,AUTO,855
2185,Pasco County,AUTO,28689
2185,Pasco County,TRANSIT,52
2185,Pasco County,WALK,21135
2187,Pasco County,AUTO,13316
2187,Pasco County,BIKE,5687
2187,Pasco County,SHUTTLE VANPOOL,53
2188,Pasco County,AUTO,3377
2189,Pasco County,AUTO,624
2190,Pasco County,AUTO,7791
2190,Pasco County,OTHER,585
2190,Pasco County,SCHOOL BUS,3586
2190,Pasco County,TRANSIT,67
2190,Pasco County,WALK,254
2191,Pasco County,AUTO,11823
2191,Pasco County,WALK,627
2197,Pasco County,AUTO,10489
2197,Pasco County,WALK,543
2198,Pasco County,AUTO,6924
2198,Pasco County,TNC,2126
2198,Pasco County,WALK,17
2199,Pasco County,AUTO,1566
2199,Pasco County,WALK,208
2200,Pasco County,AUTO,6838
2200,Pasco County,WALK,197
2203,Pasco County,AUTO,6453
2206,Pasco County,AUTO,10699
2206,Pasco County,OTHER,95
2211,Pasco County,AUTO,7075
2211,Pasco County,WALK,1948
2212,Pasco County,AUTO,12187
2212,Pasco County,SCHOOL BUS,608
2212,Pasco County,WALK,1227
2213,Pasco County,AUTO,2579
2216,Pasco County,AUTO,14618
2217,Pasco County,AUTO,1118
2218,Pasco County,AUTO,2597
2219,Pasco County,AUTO,9043
2219,Pasco County,WALK,50
2220,Pasco County,AUTO,4665
2220,Pasco County,WALK,197
2221,Pasco County,AUTO,268
2222,Pasco County,AUTO,2482
2222,Pasco County,SCHOOL BUS,155
2222,Pasco County,WALK,104
2223,Pasco County,AUTO,22
2228,Pasco County,WALK,55
2229,Pasco County,AUTO,6175
2230,Pasco County,AUTO,1034
2231,Pasco County,AUTO,2533
2231,Pasco County,WALK,166
2232,Pasco County,AUTO,11569
2233,Pasco County,AUTO,226
2234,Pasco County,AUTO,1827
2234,Pasco County,WALK,628
2235,Pasco County,AUTO,10027
2237,Pasco County,AUTO,1056
2238,Pasco County,AUTO,116
2239,Pasco County,AUTO,7103
2240,Pasco County,AUTO,10886
2240,Pasco County,SCHOOL BUS,81
2240,Pasco County,WALK,1280
2241,Pasco County,AUTO,9599
2242,Pasco County,AUTO,7803
2242,Pasco County,BIKE,1434
2242,Pasco County,OTHER,169
2242,Pasco County,WALK,204
2243,Pasco County,AUTO,210
2244,Pasco County,AUTO,9027
2244,Pasco County,SCHOOL BUS,238
2244,Pasco County,TNC,3005
2244,Pasco County,WALK,2498
2245,Pasco County,AUTO,177
2246,Pasco County,AUTO,1264
2246,Pasco County,SCHOOL BUS,165
2246,Pasco County,WALK,534
2247,Pasco County,AUTO,5418
2248,Pasco County,AUTO,3441
2248,Pasco County,WALK,410
2249,Pasco County,AUTO,575
2249,Pasco County,WALK,100
2250,Pasco County,AUTO,139
2251,Pasco County,BIKE,182
2252,Pasco County,AUTO,56
2254,Pasco County,AUTO,281
2255,Pasco County,AUTO,8564
2256,Pasco County,AUTO,14628
2258,Pasco County,AUTO,186
2261,Pasco County,AUTO,216
2262,Pasco County,AUTO,176
2263,Pasco County,AUTO,501
2263,Pasco County,WALK,153
2265,Pasco County,AUTO,28
2266,Pasco County,AUTO,232
2266,Pasco County,OTHER,376
2266,Pasco County,WALK,376
2270,Pasco County,AUTO,292
2271,Pasco County,AUTO,2605
2272,Pasco County,AUTO,1972
2273,Pasco County,AUTO,2677
2274,Pasco County,AUTO,455
2275,Pasco County,AUTO,678
2276,Pasco County,AUTO,508
2277,Pasco County,AUTO,411
2277,Pasco County,OTHER,723
2277,Pasco County,WALK,650
2278,Pasco County,AUTO,770
2279,Pasco County,AUTO,1905
2279,Pasco County,BIKE,104
2279,Pasco County,WALK,231
2280,Pasco County,AUTO,5947
2281,Pasco County,AUTO,1140
2283,Pasco County,AUTO,98
2284,Pasco County,AUTO,260
2285,Pasco County,AUTO,237
2286,Pasco County,AUTO,1790
2286,Pasco County,SCHOOL BUS,20
2286,Pasco County,WALK,104
2287,Pasco County,AUTO,10402
2287,Pasco County,SCHOOL BUS,84
2288,Pasco County,AUTO,263
2288,Pasco County,SCHOOL BUS,84
2288,Pasco County,WALK,3063
2289,Pasco County,AUTO,2830
2289,Pasco County,OTHER,1583
2289,Pasco County,WALK,2116
2290,Pasco County,AUTO,18
2291,Pasco County,AUTO,41249
2291,Pasco County,WALK,3672
2293,Pasco County,AUTO,84
2296,Pasco County,AUTO,427
2297,Pasco County,AUTO,16368
2298,Pasco County,AUTO,3685
2298,Pasco County,WALK,79
2299,Pasco County,AUTO,1474
2300,Pasco County,AUTO,5483
2300,Pasco County,WALK,98
2301,Pasco County,AUTO,724
2302,Pasco County,AUTO,1338
2302,Pasco County,BIKE,1
2303,Pasco County,AUTO,1969
2303,Pasco County,WALK,213
2304,Pasco County,AUTO,8780
2304,Pasco County,BIKE,1
2305,Pasco County,AUTO,15281
2305,Pasco County,WALK,5759
2306,Pasco County,AUTO,1951
2306,Pasco County,SCHOOL BUS,82
2307,Pasco County,AUTO,207
2309,Pasco County,AUTO,6
2309,Pasco County,WALK,3051
2313,Pasco County,AUTO,1025
2317,Pasco County,AUTO,408
2318,Pasco County,AUTO,162
2321,Pasco County,AUTO,4951
2322,Pasco County,AUTO,2574
2323,Pasco County,AUTO,7931
2324,Pasco County,AUTO,21967
2324,Pasco County,BIKE,104
2324,Pasco County,SCHOOL BUS,1938
2324,Pasco County,WALK,711
2325,Pasco County,AUTO,752
2326,Pasco County,AUTO,7469
2327,Pasco County,AUTO,6
2329,Pasco County,AUTO,4630
2329,Pasco County,WALK,115
2331,Pasco County,AUTO,11537
2332,Pasco County,AUTO,512
2333,Pasco County,AUTO,7615
2334,Pasco County,AUTO,234
2338,Pasco County,AUTO,6312
2339,Pasco County,AUTO,642
2340,Pasco County,AUTO,236
2341,Pasco County,AUTO,3601
2342,Pasco County,AUTO,1860
2342,Pasco County,SCHOOL BUS,248
2342,Pasco County,WALK,295
2343,Pasco County,AUTO,14834
2343,Pasco County,WALK,154
2344,Pasco County,AUTO,1101
2344,Pasco County,WALK,6
2345,Pasco County,AUTO,2078
2345,Pasco County,SCHOOL BUS,249
2345,Pasco County,WALK,798
2346,Pasco County,AUTO,6507
2347,Pasco County,AUTO,739
2348,Pasco County,AUTO,1372
2348,Pasco County,WALK,7
2349,Pasco County,AUTO,17553
2349,Pasco County,WALK,943
2350,Pasco County,AUTO,7887
2350,Pasco County,WALK,640
2358,Pasco County,AUTO,5060
2359,Pasco County,AUTO,107
2361,Pasco County,AUTO,4177
2365,Pasco County,AUTO,557
2372,Pasco County,AUTO,3558
2372,Pasco County,SCHOOL BUS,20
2372,Pasco County,WALK,764
2373,Pasco County,AUTO,1321
2374,Pasco County,AUTO,131
2378,Pasco County,AUTO,764
2381,Pasco County,AUTO,1523
2381,Pasco County,WALK,406
2382,Pasco County,AUTO,1140
2384,Pasco County,AUTO,40
2385,Pasco County,AUTO,1006
2390,Pasco County,AUTO,1792
2394,Pasco County,AUTO,236
2395,Pasco County,AUTO,2281
2395,Pasco County,WALK,6844
2396,Pasco County,AUTO,80
2397,Pasco County,AUTO,3445
2397,Pasco County,WALK,988
2398,Pasco County,AUTO,5939
2400,Pasco County,AUTO,1297
2402,Pasco County,AUTO,24
2402,Pasco County,TRANSIT,988
2402,Pasco County,WALK,1976
2403,Pasco County,AUTO,13208
2403,Pasco County,TRANSIT,988
2404,Pasco County,AUTO,165
2406,Pasco County,AUTO,8317
2407,Pasco County,AUTO,353
2408,Pasco County,AUTO,3031
2412,Pasco County,AUTO,1753
2416,Pasco County,AUTO,3247
2419,Pasco County,AUTO,11046
2419,Pasco County,OTHER,11
2420,Pasco County,AUTO,5139
2421,Pasco County,AUTO,2443
2422,Pasco County,AUTO,9213
2422,Pasco County,WALK,613
2423,Pasco County,AUTO,8931
2424,Pasco County,AUTO,8104
2424,Pasco County,WALK,508
2425,Pasco County,AUTO,2121
2425,Pasco County,WALK,197
2427,Pasco County,AUTO,1592
2428,Pasco County,AUTO,470
2429,Pasco County,AUTO,1250
2430,Pasco County,AUTO,1976
2430,Pasco County,WALK,82
2431,Pasco County,AUTO,8928
2432,Pasco County,AUTO,4668
2433,Pasco County,AUTO,3076
2433,Pasco County,TRANSIT,988
2434,Pasco County,AUTO,642
2434,Pasco County,WALK,82
2435,Pasco County,AUTO,1438
2435,Pasco County,TRANSIT,988
2435,Pasco County,WALK,1976
2436,Pasco County,AUTO,2876
2437,Pasco County,AUTO,9293
2437,Pasco County,BIKE,9633
2438,Pasco County,AUTO,5888
2438,Pasco County,TRANSIT,988
2440,Pasco County,AUTO,36
2440,Pasco County,BIKE,9633
2441,Pasco County,AUTO,98
2442,Pasco County,AUTO,2977
2443,Pasco County,AUTO,964
2443,Pasco County,BIKE,202
2445,Pasco County,AUTO,2523
2447,Pasco County,AUTO,53
2448,Pasco County,AUTO,137
2449,Pasco County,AUTO,137
2450,Pasco County,AUTO,687
2451,Pasco County,AUTO,23
2451,Pasco County,OTHER,45
2456,Pasco County,AUTO,1880
2457,Pasco County,AUTO,13787
2457,Pasco County,SCHOOL BUS,84
2463,Pasco County,AUTO,535
2466,Pasco County,AUTO,197
2471,Pasco County,AUTO,9926
2471,Pasco County,TRANSIT,692
2502,Hernando County,AUTO,1905
2502,Hernando County,WALK,1514
2504,Hernando County,AUTO,175
2505,Hernando County,AUTO,85
2506,Hernando County,WALK,312
2507,Hernando County,AUTO,18
2509,Hernando County,AUTO,566
2510,Hernando County,AUTO,197
2510,Hernando County,WALK,197
2511,Hernando County,AUTO,238
2512,Hernando County,AUTO,5005
2512,Hernando County,WALK,231
2513,Hernando County,AUTO,4756
2515,Hernando County,AUTO,2143
2517,Hernando County,AUTO,13613
2518,Hernando County,AUTO,107
2519,Hernando County,AUTO,197
2521,Hernando County,AUTO,3472
2522,Hernando County,AUTO,252
2523,Hernando County,AUTO,688
2523,Hernando County,WALK,197
2527,Hernando County,AUTO,1214
2530,Hernando County,AUTO,205
2533,Hernando County,AUTO,336
2533,Hernando County,WALK,214
2535,Hernando County,AUTO,1541
2542,Hernando County,AUTO,10748
2542,Hernando County,SCHOOL BUS,1176
2543,Hernando County,AUTO,197
2552,Hernando County,AUTO,19597
2552,Hernando County,WALK,2900
2554,Hernando County,AUTO,70
2556,Hernando County,AUTO,529
2556,Hernando County,WALK,206
2560,Hernando County,AUTO,883
2562,Hernando County,AUTO,580
2566,Hernando County,AUTO,7318
2567,Hernando County,AUTO,2595
2568,Hernando County,AUTO,1243
2570,Hernando County,AUTO,17388
2571,Hernando County,AUTO,7979
2572,Hernando County,AUTO,1479
2573,Hernando County,AUTO,817
2574,Hernando County,AUTO,1227
2575,Hernando County,AUTO,477
2576,Hernando County,AUTO,9393
2577,Hernando County,AUTO,607
2577,Hernando County,BIKE,25
2578,Hernando County,AUTO,95
2586,Hernando County,AUTO,141
2588,Hernando County,AUTO,19
2590,Hernando County,AUTO,27
2590,Hernando County,OTHER,27
2591,Hernando County,AUTO,125
2592,Hernando County,AUTO,3745
2593,Hernando County,AUTO,102
2593,Hernando County,BIKE,118
2594,Hernando County,AUTO,456
2598,Hernando County,AUTO,46
2600,Hernando County,AUTO,1154
2601,Hernando County,AUTO,38
2603,Hernando County,AUTO,5651
2604,Hernando County,AUTO,5678
2604,Hernando County,WALK,623
2605,Hernando County,AUTO,223
2606,Hernando County,AUTO,9912
2607,Hernando County,AUTO,3555
2607,Hernando County,WALK,1247
2611,Hernando County,AUTO,5327
2615,Hernando County,AUTO,43
2616,Hernando County,AUTO,323
2616,Hernando County,SCHOOL BUS,44
2617,Hernando County,AUTO,622
2619,Hernando County,AUTO,5711
2619,Hernando County,OTHER,227
2619,Hernando County,WALK,98
2620,Hernando County,AUTO,6916
2620,Hernando County,SCHOOL BUS,1176
2621,Hernando County,AUTO,1567
2622,Hernando County,AUTO,40
2623,Hernando County,AUTO,481
2623,Hernando County,SCHOOL BUS,118
2623,Hernando County,WALK,70
2624,Hernando County,AUTO,102
2625,Hernando County,AUTO,1774
2625,Hernando County,OTHER,1209
2625,Hernando County,WALK,2622
2626,Hernando County,AUTO,128
2627,Hernando County,AUTO,121
2629,Hernando County,AUTO,240
2630,Hernando County,AUTO,9853
2631,Hernando County,AUTO,7527
2631,Hernando County,TAXI NOT TNC,197
2632,Hernando County,AUTO,2152
2633,Hernando County,AUTO,219
2634,Hernando County,AUTO,8600
2634,Hernando County,WALK,258
2635,Hernando County,AUTO,4429
2636,Hernando County,AUTO,79
2637,Hernando County,AUTO,5231
2637,Hernando County,WALK,720
2638,Hernando County,AUTO,3082
2639,Hernando County,AUTO,2147
2639,Hernando County,SCHOOL BUS,132
2639,Hernando County,WALK,140
2640,Hernando County,AUTO,180
2641,Hernando County,AUTO,1402
2642,Hernando County,AUTO,4684
2642,Hernando County,TAXI NOT TNC,197
2643,Hernando County,AUTO,4951
2644,Hernando County,AUTO,6149
2645,Hernando County,AUTO,7716
2645,Hernando County,BIKE,886
2645,Hernando County,OTHER,2144
2645,Hernando County,WALK,1377
2646,Hernando County,AUTO,3405
2646,Hernando County,OTHER,487
2646,Hernando County,WALK,313
2647,Hernando County,AUTO,16062
2648,Hernando County,AUTO,3605
2648,Hernando County,OTHER,356
2648,Hernando County,WALK,381
2649,Hernando County,AUTO,251
2650,Hernando County,AUTO,478
2651,Hernando County,AUTO,195
2652,Hernando County,AUTO,630
2653,Hernando County,AUTO,79
2654,Hernando County,AUTO,1479
2655,Hernando County,AUTO,774
2656,Hernando County,AUTO,1054
2656,Hernando County,SCHOOL BUS,79
2656,Hernando County,WALK,248
2657,Hernando County,AUTO,5330
2658,Hernando County,AUTO,12
2659,Hernando County,AUTO,79
2660,Hernando County,AUTO,9507
2661,Hernando County,AUTO,595
2662,Hernando County,AUTO,2457
2663,Hernando County,AUTO,1735
2664,Hernando County,AUTO,1919
2665,Hernando County,AUTO,339
2666,Hernando County,AUTO,3464
2667,Hernando County,AUTO,9574
2668,Hernando County,AUTO,1583
2669,Hernando County,AUTO,231
2670,Hernando County,AUTO,11787
2671,Hernando County,AUTO,607
2673,Hernando County,AUTO,294
2676,Hernando County,AUTO,9540
2677,Hernando County,AUTO,238
2678,Hernando County,AUTO,298
2679,Hernando County,AUTO,20105
2680,Hernando County,AUTO,3145
2681,Hernando County,AUTO,827
2681,Hernando County,WALK,393
2683,Hernando County,AUTO,159
2684,Hernando County,AUTO,1535
2684,Hernando County,OTHER,27
2684,Hernando County,TNC,8102
2685,Hernando County,AUTO,560
2686,Hernando County,AUTO,98
2688,Hernando County,AUTO,107
2689,Hernando County,AUTO,550
2691,Hernando County,AUTO,4812
2691,Hernando County,TNC,9776
2692,Hernando County,AUTO,98
2693,Hernando County,AUTO,974
2694,Hernando County,AUTO,10858
2695,Hernando County,AUTO,118
2695,Hernando County,BIKE,118
2696,Hernando County,AUTO,454
2698,Hernando County,AUTO,143
2699,Hernando County,AUTO,5974
2700,Hernando County,AUTO,1357
2701,Hernando County,AUTO,4352
2702,Hernando County,AUTO,134
2703,Hernando County,AUTO,5554
2705,Hernando County,AUTO,2779
2709,Hernando County,AUTO,669
2712,Hernando County,AUTO,584
2714,Hernando County,AUTO,150
2718,Hernando County,AUTO,79
2719,Hernando County,AUTO,215
2727,Hernando County,AUTO,3454
2730,Hernando County,AUTO,2730
2731,Hernando County,AUTO,27
2732,Hernando County,AUTO,2853
2733,Hernando County,AUTO,2836
2735,Hernando County,AUTO,197
2739,Hernando County,AUTO,139
2742,Hernando County,AUTO,4646
2743,Hernando County,AUTO,125
2744,Hernando County,AUTO,40
2803,Citrus County,AUTO,2273
2803,Citrus County,TRANSIT,1828
2807,Citrus County,AUTO,2123
2807,Citrus County,WALK,1917
2808,Citrus County,AUTO,430
2809,Citrus County,AUTO,197
2810,Citrus County,AUTO,214
2812,Citrus County,AUTO,2324
2814,Citrus County,AUTO,353
2815,Citrus County,AUTO,283
2816,Citrus County,AUTO,8763
2816,Citrus County,WALK,231
2817,Citrus County,AUTO,9565
2818,Citrus County,AUTO,1634
2820,Citrus County,AUTO,111
2821,Citrus County,AUTO,939
2822,Citrus County,AUTO,1209
2822,Citrus County,SCHOOL BUS,79
2825,Citrus County,AUTO,1013
2825,Citrus County,WALK,288
2827,Citrus County,AUTO,2810
2828,Citrus County,AUTO,3780
2828,Citrus County,BIKE,128
2828,Citrus County,SCHOOL BUS,79
2829,Citrus County,AUTO,2111
2831,Citrus County,AUTO,40
2832,Citrus County,AUTO,14440
2833,Citrus County,AUTO,8876
2833,Citrus County,WALK,7800
2834,Citrus County,AUTO,2388
2836,Citrus County,AUTO,1062
2836,Citrus County,WALK,98
2837,Citrus County,AUTO,1442
2837,Citrus County,WALK,98
2838,Citrus County,AUTO,5267
2839,Citrus County,AUTO,11300
2839,Citrus County,WALK,18323
2840,Citrus County,AUTO,547
2841,Citrus County,AUTO,14702
2842,Citrus County,AUTO,689
2842,Citrus County,WALK,218
2843,Citrus County,AUTO,40
2844,Citrus County,AUTO,11429
2845,Citrus County,AUTO,2003
2849,Citrus County,TRANSIT,914
2850,Citrus County,AUTO,20899
2850,Citrus County,WALK,7378
2851,Citrus County,AUTO,7037
2851,Citrus County,WALK,98
2852,Citrus County,AUTO,3166
2853,Citrus County,AUTO,1764
2854,Citrus County,AUTO,9313
2854,Citrus County,BIKE,128
2854,Citrus County,WALK,1983
2855,Citrus County,AUTO,490
2856,Citrus County,AUTO,7253
2856,Citrus County,WALK,124
2857,Citrus County,AUTO,6284
2859,Citrus County,AUTO,158
2860,Citrus County,AUTO,14802
2861,Citrus County,AUTO,6905
2862,Citrus County,AUTO,32639
2862,Citrus County,TRANSIT,3658
2863,Citrus County,AUTO,7731
2863,Citrus County,WALK,1829
2864,Citrus County,AUTO,107
2865,Citrus County,AUTO,1400
2866,Citrus County,AUTO,498
2868,Citrus County,AUTO,649
2869,Citrus County,AUTO,1496
2869,Citrus County,TAXI NOT TNC,204
2870,Citrus County,AUTO,4921
2870,Citrus County,TRANSIT,1840
2871,Citrus County,AUTO,5611
2871,Citrus County,WALK,914
2872,Citrus County,AUTO,11732
2872,Citrus County,TRANSIT,914
2872,Citrus County,WALK,133
2873,Citrus County,AUTO,300
2874,Citrus County,AUTO,9127
2874,Citrus County,WALK,231
2875,Citrus County,AUTO,1969
2876,Citrus County,AUTO,1555
2877,Citrus County,AUTO,382
2877,Citrus County,LONG DIST PASS,40
2877,Citrus County,WALK,40
2878,Citrus County,AUTO,633
2879,Citrus County,AUTO,194
2880,Citrus County,AUTO,225
2882,Citrus County,AUTO,125
2883,Citrus County,AUTO,319
2884,Citrus County,AUTO,9850
2885,Citrus County,AUTO,6021
2885,Citrus County,WALK,2457
2886,Citrus County,AUTO,231
2887,Citrus County,AUTO,6788
2888,Citrus County,AUTO,1246
2889,Citrus County,AUTO,8946
2890,Citrus County,AUTO,1771
2891,Citrus County,AUTO,1267
2892,Citrus County,AUTO,730
2893,Citrus County,AUTO,11689
2893,Citrus County,WALK,27
2894,Citrus County,AUTO,307
2896,Citrus County,AUTO,241
2897,Citrus County,AUTO,17389
2898,Citrus County,AUTO,9475
2899,Citrus County,AUTO,2948
2899,Citrus County,TRANSIT,1829
2900,Citrus County,AUTO,4169
2900,Citrus County,TAXI NOT TNC,204
2901,Citrus County,AUTO,8330
2901,Citrus County,TRANSIT,1829
2902,Citrus County,AUTO,886
2903,Citrus County,AUTO,3391
2904,Citrus County,AUTO,2509
2905,Citrus County,AUTO,1515
2906,Citrus County,AUTO,15734
2906,Citrus County,SCHOOL BUS,3704
2907,Citrus County,AUTO,1612
2908,Citrus County,AUTO,98
2909,Citrus County,AUTO,6819
2910,Citrus County,AUTO,4440
2910,Citrus County,BIKE,25
2910,Citrus County,WALK,310
2911,Citrus County,AUTO,4081
2911,Citrus County,WALK,617
2913,Citrus County,AUTO,2493
2913,Citrus County,WALK,4527
2915,Citrus County,AUTO,241
2916,Citrus County,AUTO,1169
2917,Citrus County,AUTO,1020
2918,Citrus County,AUTO,14704
2918,Citrus County,TRANSIT,1840
2919,Citrus County,AUTO,8103
2920,Citrus County,AUTO,1405
2920,Citrus County,TRANSIT,23
2920,Citrus County,WALK,205
2922,Citrus County,AUTO,366
2922,Citrus County,WALK,241
2951,Manatee County,AUTO,547
2960,Manatee County,AUTO,153
2964,Manatee County,AUTO,533
2978,Manatee County,AUTO,139
2979,Manatee County,AUTO,153
,External,AUTO,229490
,External,BIKE,1238
,External,BIKE SHARE,8930
,External,CAR SHARE,1028
,External,LONG DIST PASS,19229
,External,OTHER,25482
,External,SHUTTLE VANPOOL,3724
,External,TAXI NOT TNC,382
,External,TNC,2244
,External,TRANSIT,3915
,External,WALK,32264
